ID,Likes,Dislikes
071616,298480,4962
071617,640095,9150
071618,813605,4718
071619,4171,2080
071620,180710,2201
071621,318486,1223
071622,143916,9177
071623,781981,2780
071624,535109,8889
071625,807021,2379
071626,252756,3852
071627,662501,3885
071628,261838,1347
071629,669978,6550
071630,690211,5634
071631,294649,5103
071632,948175,537
071633,677056,582
071634,413141,4754
071635,163705,6981
071636,544457,4207
071637,942522,8854
071638,599413,2568
071639,745276,7226
071640,483011,900
071641,140170,4468
071642,837627,2562
071643,279941,1602
071644,181792,9387
071645,521269,6507
071646,344203,2201
071647,909701,2329
071648,51188,3903
071649,671808,8003
071650,531417,3487
071651,247256,2100
071652,733531,260
071653,414579,3814
071654,820700,8066
071655,182097,6033
071656,273820,9028
071657,946250,1489
071658,612115,5295
071659,38475,8704
071660,833486,8728
071661,860825,5264
071662,414682,805
071663,296047,8363
071664,95237,4769
071665,386139,5467
071666,89897,8232
071667,564220,4703
071668,905168,6346
071669,704386,4837
071670,229150,7953
071671,606423,5379
071672,20954,469
071673,782037,6954
071674,10651,2029
071675,566360,6728
071676,195958,6558
071677,238146,1565
071678,374330,4154
071679,279142,106
071680,862740,884
071681,149110,1118
071682,817551,7905
071683,924001,6974
071684,198943,4671
071685,691712,7393
071686,369501,1349
071687,419812,8814
071688,330740,6665
071689,506715,7143
071690,967098,8444
071691,228349,2428
071692,122943,3807
071693,993999,8870
071694,880125,786
071695,341566,9906
071696,790248,4718
071697,266035,2588
071698,833583,6960
071699,809556,674
071700,600089,8850
071701,831109,2499
071702,870477,6709
071703,887181,3830
071704,475626,6614
071705,976887,617
071706,6279,8124
071707,513270,8306
071708,651794,6602
071709,277476,602
071710,64596,611
071711,143984,5586
071712,545047,3763
071713,719548,9467
071714,369242,4022
071715,642553,7770
071716,101069,2831
071717,596087,5739
071718,826378,7891
071719,965869,2137
071720,875973,6889
071721,750669,4907
071722,926905,1087
071723,945736,7808
071724,944719,4952
071725,696273,9233
071726,663804,1277
071727,906825,3631
071728,931330,6694
071729,223589,5602
071730,378385,194
071731,862623,8446
071732,689254,6429
071733,399321,4469
071734,532090,3287
071735,832791,3362
071736,536352,3846
071737,937430,3373
071738,137998,8099
071739,135059,969
071740,887642,4300
071741,120545,7967
071742,194922,4994
071743,545689,5915
071744,35389,4635
071745,92702,1038
071746,411038,6062
071747,66617,4584
071748,34029,6190
071749,288497,2513
071750,774699,9505
071751,792713,4867
071752,772023,8789
071753,269816,7964
071754,465762,677
071755,318732,8723
071756,211404,3631
071757,396624,8808
071758,95506,9873
071759,776752,189
071760,547896,1123
071761,594899,4923
071762,486312,3419
071763,881019,8866
071764,405435,1085
071765,657168,296
071766,204650,8436
071767,279810,6040
071768,505619,9764
071769,500504,9616
071770,752647,762
071771,906868,9183
071772,157582,5692
071773,557647,1363
071774,27106,1989
071775,891340,6779
071776,462769,2163
071777,890312,5999
071778,98403,8830
071779,807915,3787
071780,624318,3683
071781,789214,6058
071782,135541,2189
071783,123567,8141
071784,527497,9241
071785,841136,4616
071786,255185,3263
071787,822436,2610
071788,46381,3360
071789,533765,226
071790,998415,4300
071791,990452,3085
071792,212407,3252
071793,49726,6095
071794,608843,8957
071795,305972,1321
071796,738402,901
071797,456483,1546
071798,872836,2222
071799,128324,7322
071800,48328,4841
071801,989370,4291
071802,912716,4967
071803,367957,1912
071804,481429,1853
071805,242014,2928
071806,510824,6422
071807,88547,2083
071808,558880,4577
071809,999530,6636
071810,768876,6634
071811,20582,6582
071812,295348,1634
071813,507656,2909
071814,437366,3527
071815,272229,8962
071816,45842,3243
071817,375028,5664
071818,94990,3326
071819,229608,568
071820,285039,1113
071821,612757,3777
071822,123980,2827
071823,893131,9262
071824,403030,5216
071825,688203,780
071826,55405,7142
071827,645344,8017
071828,760730,9830
071829,65336,2760
071830,894961,3854
071831,152489,1856
071832,739647,6617
071833,59145,1859
071834,678001,4797
071835,628181,7360
071836,979802,6813
071837,371851,352
071838,241278,2111
071839,58829,3555
071840,898453,2520
071841,793374,414
071842,826320,444
071843,828238,2051
071844,559206,3377
071845,894990,6085
071846,561123,7700
071847,485097,7708
071848,199240,2750
071849,277450,851
071850,721377,4773
071851,979963,3091
071852,729823,3583
071853,326178,6967
071854,358746,2043
071855,443172,7606
071856,808456,8330
071857,805864,3937
071858,674617,3050
071859,10541,4469
071860,242534,9728
071861,550597,7140
071862,647705,2552
071863,876159,1455
071864,957847,2391
071865,565282,4482
071866,508593,116
071867,704069,5114
071868,584641,6951
071869,592095,5509
071870,222273,6273
071871,736863,343
071872,419781,8852
071873,441560,8209
071874,990324,7347
071875,565729,5478
071876,728212,7049
071877,237059,4727
071878,764179,2050
071879,559385,8589
071880,829980,6411
071881,573295,3099
071882,583481,9021
071883,650607,5092
071884,41921,2652
071885,527407,9392
071886,210761,8466
071887,427759,9955
071888,580901,7648
071889,304782,5719
071890,903210,9310
071891,930239,9198
071892,261734,2433
071893,703731,2431
071894,296384,8879
071895,637634,1398
071896,565915,7799
071897,725947,1110
071898,720302,8013
071899,531899,3241
071900,48310,1654
071901,172259,8347
071902,189925,6458
071903,363212,9560
071904,636002,8566
071905,724593,8633
071906,287233,184
071907,190810,1899
071908,181720,6202
071909,688730,6161
071910,872261,1802
071911,584591,9705
071912,959700,1689
071913,407512,9111
071914,74771,5347
071915,124101,473
071916,545537,3116
071917,805079,7992
071918,151587,4356
071919,238975,1055
071920,184508,9138
071921,403581,4542
071922,250385,7368
071923,470273,4916
071924,30424,9731
071925,435464,4848
071926,163129,7061
071927,700911,1534
071928,41598,6720
071929,34761,9878
071930,737817,5890
071931,159960,9323
071932,900750,5286
071933,86192,1076
071934,116491,7546
071935,26999,1068
071936,423980,7750
071937,893082,6014
071938,327829,4706
071939,689922,4645
071940,350099,5810
071941,160156,1129
071942,16236,5034
071943,86153,8206
071944,691394,7792
071945,728003,1802
071946,825344,8262
071947,107445,2381
071948,985652,6102
071949,914183,1973
071950,941862,3167
071951,868601,5728
071952,981349,4642
071953,112320,3283
071954,514385,1423
071955,745172,3768
071956,971953,3546
071957,417105,4864
071958,906674,7901
071959,380860,5545
071960,266749,3764
071961,640595,5635
071962,435089,963
071963,881298,8999
071964,807062,2654
071965,179698,776
071966,806464,5941
071967,45891,1842
071968,68562,1390
071969,74191,660
071970,282455,9482
071971,384537,1805
071972,442417,6414
071973,427157,6377
071974,869445,240
071975,518116,3911
071976,463238,6166
071977,250751,6428
071978,6265,9705
071979,727360,2720
071980,380088,3704
071981,583358,2258
071982,134123,9250
071983,741858,1896
071984,91509,9446
071985,590524,3034
071986,606210,1562
071987,388908,8031
071988,217448,6684
071989,415730,3308
071990,747912,953
071991,329650,4743
071992,781261,14
071993,238081,163
071994,330364,3835
071995,323406,7492
071996,204150,3178
071997,91111,645
071998,700974,7027
071999,402590,7715
072000,15713,8009
072001,160106,9046
072002,360121,6708
072003,290482,1861
072004,399558,527
072005,471205,2210
072006,793323,3343
072007,903342,7647
072008,196684,5377
072009,59820,417
072010,420750,3579
072011,157044,3063
072012,142894,3211
072013,624678,5911
072014,965138,5214
072015,925007,6231
072016,826899,733
072017,942865,5526
072018,723870,5426
072019,773765,7562
072020,813783,4652
072021,677420,5616
072022,822856,958
072023,272594,1732
072024,992755,8324
072025,711994,9764
072026,720630,6553
072027,987664,7373
072028,16508,3087
072029,800018,5112
072030,677546,112
072031,226111,8067
072032,859060,1694
072033,284391,8687
072034,81273,9780
072035,775303,1560
072036,951019,4651
072037,241872,7419
072038,519193,7718
072039,616392,3260
072040,853830,2135
072041,763112,8177
072042,416377,6304
072043,246953,9133
072044,335157,7143
072045,901362,966
072046,754248,771
072047,660803,8735
072048,733305,8994
072049,177413,4514
072050,939817,8952
072051,764318,7795
072052,272908,4075
072053,863380,5324
072054,767378,5364
072055,5638,8786
072056,952267,8579
072057,682715,1858
072058,712782,3819
072059,888033,9295
072060,534049,7910
072061,504604,6578
072062,737239,2771
072063,470475,6675
072064,734625,5824
072065,198291,1534
072066,306228,4719
072067,818093,3523
072068,902906,3927
072069,354782,1805
072070,439833,7375
072071,51106,9292
072072,372605,9217
072073,322346,6952
072074,499235,2567
072075,955436,8576
072076,104665,6973
072077,417741,2323
072078,953496,2237
072079,261012,9928
072080,239008,4403
072081,72451,3440
072082,527970,2061
072083,541339,2057
072084,661169,1435
072085,433980,0
072086,675663,4360
072087,707324,7645
072088,924648,3034
072089,125733,9398
072090,982767,6542
072091,270610,8638
072092,896933,9053
072093,502949,7861
072094,827389,2707
072095,404237,8299
072096,953321,7649
072097,172670,1320
072098,946628,3685
072099,627592,2905
072100,213549,768
072101,329235,2298
072102,562977,3127
072103,544781,6718
072104,321440,5451
072105,235619,972
072106,672523,2522
072107,289654,4421
072108,746248,6669
072109,579326,6940
072110,205246,9872
072111,475163,1316
072112,671095,7517
072113,475603,6731
072114,329247,5696
072115,263550,2932
072116,567748,8107
072117,465093,1300
072118,241584,1742
072119,428363,4526
072120,603404,1582
072121,435645,7889
072122,307299,6255
072123,153749,2901
072124,818519,7300
072125,433682,3667
072126,573612,8548
072127,70943,1968
072128,331384,1373
072129,544731,6968
072130,343708,7893
072131,322296,5614
072132,350173,6941
072133,460841,3561
072134,783649,1227
072135,189321,6956
072136,612340,1130
072137,755125,3483
072138,501829,8513
072139,793701,7797
072140,359540,1327
072141,221863,7797
072142,316281,746
072143,14871,6421
072144,580326,3834
072145,939168,4240
072146,730764,4504
072147,941790,5485
072148,457381,5802
072149,583693,748
072150,904702,8173
072151,238465,3260
072152,449276,1389
072153,550407,2692
072154,566666,554
072155,310623,2861
072156,552563,978
072157,256870,4996
072158,15963,8086
072159,594704,3799
072160,564161,8241
072161,365725,871
072162,985105,645
072163,94537,2971
072164,659580,714
072165,42308,5455
072166,276135,8985
072167,496955,8976
072168,758198,8707
072169,70543,2424
072170,287213,7583
072171,809810,1981
072172,395534,8518
072173,719394,1357
072174,24785,6483
072175,88072,7613
072176,461505,4890
072177,793611,6413
072178,417788,894
072179,142845,8525
072180,640582,1948
072181,647687,6323
072182,166117,1801
072183,227485,7519
072184,756383,894
072185,183261,9910
072186,794690,9756
072187,383495,4854
072188,52430,1295
072189,44926,697
072190,258283,1418
072191,301099,4477
072192,792228,682
072193,610240,3912
072194,413166,9552
072195,412834,2178
072196,897034,9571
072197,953793,1516
072198,626686,378
072199,91747,7838
072200,432358,6547
072201,282538,9442
072202,486629,1609
072203,851368,7999
072204,472544,9648
072205,471275,3160
072206,851457,8723
072207,565845,5187
072208,419071,3882
072209,747434,5516
072210,403070,9391
072211,484477,893
072212,889790,8233
072213,352346,2707
072214,751347,8412
072215,874249,2525
072216,938655,2443
072217,186019,2433
072218,466438,6961
072219,283128,2020
072220,981055,9865
072221,162041,8043
072222,175452,657
072223,900513,3131
072224,328398,9925
072225,785324,5267
072226,367312,4544
072227,309432,3489
072228,101558,1003
072229,286546,4850
072230,309189,334
072231,425895,1325
072232,109002,6453
072233,417013,229
072234,769544,3598
072235,4629,376
072236,817632,1449
072237,429963,4619
072238,678257,8025
072239,554054,5793
072240,671792,3803
072241,648114,6006
072242,337385,5258
072243,530052,4098
072244,305533,4880
072245,148297,6967
072246,218219,6001
072247,81813,980
072248,820905,2452
072249,687689,5856
072250,160865,5579
072251,124539,2935
072252,204457,2463
072253,555924,482
072254,936337,9439
072255,302383,8671
072256,322128,5763
072257,535353,400
072258,417658,223
072259,608424,7733
072260,997280,9514
072261,342352,6316
072262,799254,3158
072263,11258,7762
072264,664517,3135
072265,836349,9839
072266,472100,2945
072267,990292,7073
072268,642186,1044
072269,598992,7165
072270,604615,5347
072271,475452,6073
072272,53798,5537
072273,488616,7170
072274,518815,1456
072275,961446,6974
072276,610384,8241
072277,879348,1363
072278,175427,650
072279,138798,3839
072280,455202,312
072281,173745,578
072282,573064,2890
072283,966573,9212
072284,746915,964
072285,787540,6858
072286,79638,9330
072287,202539,5260
072288,162388,6673
072289,509325,8775
072290,309924,9284
072291,825946,7833
072292,137786,5550
072293,329136,9197
072294,439842,7085
072295,6173,5084
072296,800424,6307
072297,395990,199
072298,254163,6681
072299,835604,2130
072300,317186,1973
072301,955195,7005
072302,791407,1994
072303,133105,6954
072304,827422,1935
072305,336490,9368
072306,133832,5124
072307,983339,8544
072308,732231,8713
072309,464415,3281
072310,625473,1288
072311,809246,9109
072312,295655,3102
072313,831407,2441
072314,815953,9255
072315,162608,3962
072316,334462,1997
072317,806037,987
072318,969809,8548
072319,142351,3872
072320,566334,4351
072321,973240,1724
072322,848508,4886
072323,64290,8588
072324,770992,1088
072325,543785,2312
072326,453698,3545
072327,193735,2513
072328,728120,2091
072329,484965,8125
072330,974955,965
072331,309037,7554
072332,347352,4734
072333,568152,9137
072334,224990,4082
072335,25338,1269
072336,201375,6983
072337,483903,1170
072338,236532,2814
072339,664144,1113
072340,619882,3373
072341,755747,2737
072342,553987,7460
072343,66594,5512
072344,840611,3921
072345,303367,5271
072346,109502,8705
072347,58440,8051
072348,249529,1752
072349,287034,3722
072350,74094,3990
072351,356986,8013
072352,534939,7185
072353,624151,9621
072354,597417,6984
072355,266003,5911
072356,270720,2881
072357,65677,236
072358,233166,9140
072359,606454,4720
072360,17201,3878
072361,426255,1998
072362,852261,430
072363,701075,2078
072364,785928,7507
072365,767445,7130
072366,699232,3185
072367,757109,688
072368,4313,330
072369,134107,3656
072370,31724,4353
072371,4679,3842
072372,866094,9690
072373,230517,6324
072374,831485,4712
072375,164136,8074
072376,489885,1420
072377,35985,2188
072378,45875,3236
072379,799940,4664
072380,782105,445
072381,728688,8806
072382,747142,9042
072383,912299,1181
072384,664204,4770
072385,916293,5131
072386,231602,7258
072387,400268,6244
072388,479612,6700
072389,465394,505
072390,27267,7760
072391,325268,7150
072392,51178,4687
072393,97687,8843
072394,31985,8996
072395,582664,1584
072396,442094,1138
072397,388026,5572
072398,652755,5453
072399,494065,5910
072400,176907,2751
072401,673699,6871
072402,198119,324
072403,976981,4158
072404,892362,8197
072405,598797,1376
072406,541992,2353
072407,412123,452
072408,795853,139
072409,504724,4772
072410,805065,647
072411,647863,5260
072412,195868,418
072413,16500,5710
072414,342930,9450
072415,649921,5702
072416,874274,1238
072417,607772,9906
072418,229769,7738
072419,974535,5673
072420,161374,1298
072421,206147,8675
072422,393984,7277
072423,517166,7382
072424,440734,7174
072425,911592,6894
072426,355708,8590
072427,384018,8449
072428,726858,994
072429,467720,9271
072430,451349,713
072431,74321,6303
072432,445732,3385
072433,503783,9449
072434,420186,33
072435,736736,5378
072436,902688,6454
072437,783530,4188
072438,949634,5993
072439,900257,3516
072440,806410,3355
072441,286452,3714
072442,525654,9628
072443,401174,8463
072444,361559,7057
072445,214345,4701
072446,582813,1528
072447,590482,9979
072448,230787,1285
072449,851777,4624
072450,152685,1871
072451,637640,4032
072452,664870,1632
072453,945553,4740
072454,651491,1539
072455,347875,7385
072456,958550,9623
072457,216675,4903
072458,737553,3170
072459,736684,2540
072460,855218,6470
072461,498624,6573
072462,846147,2304
072463,997926,6962
072464,84646,8047
072465,962335,4318
072466,750970,6712
072467,288555,4333
072468,124126,5470
072469,23256,5881
072470,792391,595
072471,506496,1072
072472,155296,970
072473,905186,2687
072474,336758,2925
072475,878501,6698
072476,570180,8573
072477,689318,8131
072478,186166,3298
072479,324230,3653
072480,271635,4658
072481,130090,3346
072482,921134,461
072483,889884,4102
072484,489575,1762
072485,501627,7718
072486,572181,184
072487,973959,5563
072488,706522,8339
072489,163994,1052
072490,214104,3972
072491,941148,8366
072492,971994,2855
072493,604445,7504
072494,562251,4809
072495,937737,6545
072496,634282,2769
072497,777198,1044
072498,930102,2677
072499,884445,9858
072500,294003,4130
072501,990958,6841
072502,599177,8920
072503,773468,844
072504,219712,5020
072505,134764,5271
072506,300048,8181
072507,669366,6862
072508,256289,9116
072509,928770,2134
072510,226770,1355
072511,29886,8155
072512,668175,7977
072513,141889,6680
072514,389754,2605
072515,333121,3629
072516,925887,6767
072517,412715,4528
072518,847470,3010
072519,222372,7833
072520,178635,7152
072521,115026,8624
072522,271620,8437
072523,403850,2200
072524,110206,2566
072525,58464,4824
072526,617322,1926
072527,624088,5811
072528,467415,7092
072529,964855,1773
072530,938128,3070
072531,83858,1068
072532,199736,8713
072533,922483,8566
072534,429606,4731
072535,290448,2571
072536,799929,2308
072537,811943,4681
072538,152654,3017
072539,153679,5344
072540,78050,226
072541,966834,1569
072542,247660,5734
072543,813493,8174
072544,598353,9072
072545,321073,1007
072546,655726,2730
072547,285250,4919
072548,272890,4647
072549,887750,7085
072550,457336,9298
072551,419938,9870
072552,563850,2661
072553,988693,7706
072554,260998,8757
072555,617965,9968
072556,195385,3321
072557,55376,6226
072558,64432,5600
072559,812163,3231
072560,23990,628
072561,503553,8228
072562,455550,2676
072563,636103,467
072564,133245,4824
072565,189647,3083
072566,255866,5871
072567,740298,5954
072568,698790,4518
072569,184957,7678
072570,703696,3725
072571,351088,18
072572,686945,664
072573,859844,3176
072574,691940,6995
072575,673586,707
072576,990136,2450
072577,575068,8221
072578,70905,6072
072579,578571,3109
072580,506869,2740
072581,749618,782
072582,543463,501
072583,796852,7642
072584,223537,9895
072585,418343,6632
072586,196082,3161
072587,275919,3768
072588,166465,3961
072589,353550,4890
072590,777448,2535
072591,495823,9327
072592,129098,9392
072593,600496,3654
072594,947287,8966
072595,650931,6271
072596,525884,4041
072597,959326,5522
072598,697734,6192
072599,483560,1044
072600,571799,2100
072601,449564,4269
072602,905568,3944
072603,311102,670
072604,631813,443
072605,657906,1458
072606,379762,5380
072607,553836,3918
072608,822830,6804
072609,608694,3252
072610,295188,9369
072611,363045,4848
072612,525001,4690
072613,982848,6098
072614,405994,5839
072615,77534,1871
072616,500464,3396
072617,797994,4653
072618,650920,8689
072619,950263,6933
072620,392650,3909
072621,429520,6911
072622,894996,6595
072623,831214,259
072624,874049,2891
072625,691251,5396
072626,861832,1306
072627,262324,949
072628,602463,8877
072629,124431,5743
072630,362775,3036
072631,305170,2753
072632,776313,8690
072633,830739,7889
072634,119819,9853
072635,783999,4050
072636,415738,7289
072637,202402,7259
072638,737135,2652
072639,532071,713
072640,742866,9475
072641,969487,1422
072642,300697,7603
072643,105643,3977
072644,462034,491
072645,365203,7266
072646,398581,270
072647,664864,7168
072648,269153,3705
072649,915784,2173
072650,947948,7613
072651,299628,5794
072652,284743,6908
072653,731376,5931
072654,765152,826
072655,513117,822
072656,917956,5243
072657,679615,7614
072658,205367,206
072659,296442,3189
072660,11415,7740
072661,147907,7050
072662,717788,5510
072663,128519,5738
072664,938458,3273
072665,258437,9185
072666,522884,2704
072667,569686,5964
072668,481978,723
072669,933947,9675
072670,893834,9236
072671,807636,1428
072672,299409,831
072673,108113,7413
072674,107530,5742
072675,275210,704
072676,982671,6185
072677,79719,1644
072678,560838,5827
072679,841866,1527
072680,198009,2713
072681,667206,2016
072682,793376,5951
072683,523668,3436
072684,270106,3253
072685,473881,3782
072686,195996,9227
072687,294417,9089
072688,226575,2883
072689,473386,3532
072690,282617,3384
072691,532812,4634
072692,838644,5400
072693,669894,2776
072694,558238,258
072695,852839,7200
072696,582331,2360
072697,330406,708
072698,846884,1671
072699,360213,7477
072700,102925,2050
072701,316422,5321
072702,801781,7630
072703,448148,522
072704,129182,5295
072705,653812,7424
072706,273912,3337
072707,508106,469
072708,847651,8704
072709,445624,4070
072710,205860,5520
072711,478557,1624
072712,919204,8218
072713,11132,7257
072714,47800,566
072715,763394,6386
072716,766305,8776
072717,230227,886
072718,62587,8211
072719,922976,6654
072720,292710,110
072721,120423,459
072722,404423,6605
072723,328190,9536
072724,680619,9577
072725,774599,7540
072726,924339,8997
072727,137113,1256
072728,63769,6743
072729,331455,2990
072730,572184,4886
072731,999449,412
072732,349790,1431
072733,141366,3212
072734,488549,6792
072735,215442,7965
072736,122439,9944
072737,814995,5129
072738,425279,2307
072739,194080,7645
072740,668099,5187
072741,477315,5834
072742,417888,3407
072743,33222,6417
072744,38601,6364
072745,864800,8941
072746,472307,4690
072747,247026,2698
072748,539461,6864
072749,90935,5436
072750,374507,8010
072751,245343,3801
072752,112648,5167
072753,351884,9991
072754,624014,718
072755,823718,9166
072756,645102,7462
072757,111648,7937
072758,747213,4233
072759,626378,7271
072760,733630,1732
072761,12668,8964
072762,489409,3631
072763,159946,7589
072764,147649,3579
072765,292308,1714
072766,924140,1251
072767,262019,3818
072768,560974,3736
072769,993091,6579
072770,335425,2637
072771,353723,3778
072772,355722,6445
072773,916861,4428
072774,635808,6549
072775,981800,618
072776,606501,4867
072777,840135,4284
072778,178251,3111
072779,465261,6322
072780,227791,1538
072781,801465,9242
072782,402341,6900
072783,472572,3178
072784,491337,2067
072785,314746,3330
072786,687109,7036
072787,503057,2154
072788,491354,3825
072789,52870,5108
072790,536977,2434
072791,76061,6970
072792,551822,1005
072793,819719,3599
072794,585555,6528
072795,480822,4973
072796,806884,9498
072797,84050,1511
072798,190065,6422
072799,164624,8475
072800,351465,8313
072801,963150,8170
072802,143796,3183
072803,726503,4951
072804,829111,9611
072805,907292,5641
072806,491544,8069
072807,247283,3152
072808,566712,9165
072809,553151,8145
072810,85453,6592
072811,879264,5003
072812,491144,4859
072813,459339,4996
072814,728734,3578
072815,323552,2435
072816,96785,1806
072817,862767,9330
072818,197587,8820
072819,845494,5156
072820,978125,9903
072821,830641,9609
072822,718997,7163
072823,387767,8014
072824,487928,3890
072825,884567,1798
072826,665664,1266
072827,848457,6162
072828,36137,7727
072829,243729,5329
072830,632199,1876
072831,856566,8108
072832,805058,4037
072833,60628,1963
072834,862317,36
072835,598390,916
072836,956776,4890
072837,894063,9271
072838,959953,3033
072839,177257,1083
072840,4127,6799
072841,579345,8862
072842,250825,4437
072843,803324,157
072844,716526,209
072845,930094,9807
072846,208349,4775
072847,293336,1419
072848,803136,4356
072849,620460,3265
072850,521750,9320
072851,748477,2059
072852,85175,8166
072853,179189,5749
072854,361603,58
072855,702349,9059
072856,196758,2976
072857,398978,1560
072858,252410,5855
072859,608894,9447
072860,776454,8671
072861,406285,8260
072862,13111,602
072863,465694,1253
072864,931076,4482
072865,134709,7107
072866,60288,4528
072867,91216,4358
072868,237973,8700
072869,998282,7192
072870,464939,1463
072871,158913,7535
072872,491254,341
072873,938073,5088
072874,341727,9916
072875,697877,7927
072876,612915,7095
072877,255522,1869
072878,533779,5495
072879,492356,9281
072880,698293,884
072881,540490,4543
072882,65886,1203
072883,99809,9922
072884,284789,7039
072885,881453,2528
072886,156877,1313
072887,69687,9790
072888,5342,2226
072889,505338,5181
072890,28880,2872
072891,907931,329
072892,489243,6343
072893,227218,1473
072894,22334,8044
072895,443989,2736
072896,221738,2092
072897,482954,4156
072898,323753,833
072899,949085,8765
072900,182602,1783
072901,136670,510
072902,868283,5261
072903,673742,8308
072904,394898,2428
072905,439447,2858
072906,457559,7834
072907,133654,6922
072908,47353,989
072909,232422,3989
072910,593160,2091
072911,87349,1504
072912,257642,4975
072913,591688,4888
072914,968590,1125
072915,663057,1596
072916,209993,1339
072917,964116,5496
072918,59937,1030
072919,700600,7051
072920,129933,7515
072921,284019,4412
072922,282686,2139
072923,487061,3822
072924,170257,2174
072925,710757,6292
072926,950753,4529
072927,176467,6447
072928,739972,1246
072929,583862,4163
072930,758192,6313
072931,945413,9577
072932,152537,2341
072933,656643,9596
072934,115074,2148
072935,324112,4323
072936,150255,9959
072937,421095,9820
072938,58096,1766
072939,487144,7075
072940,994032,6240
072941,902774,4852
072942,230785,8349
072943,118856,8484
072944,841441,8467
072945,122992,4539
072946,455983,4833
072947,937278,3876
072948,701761,6096
072949,650251,1625
072950,372678,7032
072951,289526,4142
072952,435226,1255
072953,810936,9046
072954,795123,2142
072955,278333,4109
072956,363413,252
072957,817709,4096
072958,260441,4797
072959,854874,3469
072960,831225,1977
072961,839327,794
072962,944080,3280
072963,201307,7254
072964,117952,2268
072965,96447,7611
072966,823185,3989
072967,39201,4919
072968,189207,2485
072969,381523,9923
072970,680159,7990
072971,627467,356
072972,244006,7030
072973,265608,5443
072974,865982,3503
072975,739291,338
072976,803978,8953
072977,839281,9292
072978,92659,6303
072979,839453,3923
072980,199849,3697
072981,160996,5764
072982,203813,6950
072983,369023,2247
072984,126311,6035
072985,4265,9330
072986,169096,4262
072987,725818,460
072988,797253,749
072989,817089,7296
072990,75443,28
072991,275729,7196
072992,806902,9601
072993,768050,3491
072994,224926,2845
072995,457250,3948
072996,44218,9170
072997,508665,5015
072998,520081,8907
072999,54627,2360
073000,455399,6682
073001,850864,377
073002,789466,8235
073003,469316,8721
073004,600775,2366
073005,899150,8431
073006,643165,6082
073007,153568,1225
073008,503151,7740
073009,777367,4965
073010,66052,6349
073011,456910,8661
073012,871881,5440
073013,764623,9069
073014,34485,7864
073015,494754,1994
073016,992696,1068
073017,276592,5608
073018,55331,5677
073019,484425,4716
073020,950967,816
073021,691819,3622
073022,487226,6312
073023,233293,3398
073024,710215,7869
073025,99840,4682
073026,60530,5423
073027,142036,761
073028,496082,4124
073029,114757,4873
073030,70037,8831
073031,163634,1606
073032,150554,9016
073033,284804,1137
073034,255908,6247
073035,311244,9367
073036,572094,3570
073037,188841,2995
073038,743834,1239
073039,586765,4646
073040,242197,2786
073041,240914,6879
073042,555323,8838
073043,696465,5289
073044,424231,6572
073045,760530,4948
073046,766859,6685
073047,741521,7292
073048,490565,1366
073049,849377,6950
073050,740637,8342
073051,301967,2838
073052,953002,8842
073053,135088,9753
073054,960081,7728
073055,896542,8343
073056,264896,9671
073057,133803,9199
073058,944309,7774
073059,433436,7329
073060,831276,1597
073061,950251,8970
073062,774218,981
073063,861165,2934
073064,878462,1336
073065,336442,383
073066,674078,9305
073067,319599,3725
073068,903683,7412
073069,360530,8025
073070,582122,8987
073071,242163,9539
073072,251064,8734
073073,577849,3689
073074,380241,19
073075,181894,429
073076,251318,8603
073077,608087,1080
073078,344383,5831
073079,233923,93
073080,258381,9671
073081,456996,3841
073082,345176,9505
073083,928289,3936
073084,815435,1726
073085,633807,6117
073086,653672,3362
073087,734028,7100
073088,857564,96
073089,19798,3373
073090,68723,2525
073091,751951,395
073092,844366,9601
073093,462741,421
073094,603131,1628
073095,707283,2209
073096,333924,9639
073097,81897,6111
073098,640474,3748
073099,862347,5297
073100,659760,9862
073101,617731,1341
073102,450290,2259
073103,922984,8725
073104,38817,3178
073105,445227,8667
073106,399735,5910
073107,153661,2377
073108,964322,2013
073109,589115,1331
073110,734626,5781
073111,579036,7166
073112,240398,2586
073113,479536,9276
073114,954760,5742
073115,9976,4578
073116,507301,9044
073117,44430,1654
073118,459457,7201
073119,258312,1293
073120,164711,8310
073121,766659,7240
073122,636547,7415
073123,575483,3401
073124,317816,750
073125,47594,5730
073126,181672,1728
073127,870879,3827
073128,665979,4702
073129,883684,3713
073130,142658,9831
073131,864838,3617
073132,233262,4829
073133,923369,6401
073134,36502,9129
073135,545657,8761
073136,430861,6817
073137,910464,7505
073138,330941,8174
073139,948302,9176
073140,567039,354
073141,588756,4884
073142,597562,7753
073143,625851,4540
073144,619489,4628
073145,871932,2729
073146,317286,9120
073147,132308,4563
073148,619071,6189
073149,412409,7479
073150,873661,2118
073151,680811,821
073152,879910,6370
073153,266560,3000
073154,188764,4334
073155,476405,6233
073156,282634,9610
073157,552619,4109
073158,104474,7310
073159,349309,6
073160,641924,6803
073161,883475,2126
073162,347334,4164
073163,870756,6896
073164,674676,3763
073165,346007,6217
073166,732963,6875
073167,391967,6443
073168,490121,4089
073169,815785,821
073170,434398,667
073171,871377,1125
073172,220274,3521
073173,586730,5430
073174,10127,5860
073175,163236,7251
073176,231101,9214
073177,686477,3532
073178,795051,9963
073179,462968,927
073180,261792,464
073181,910709,2728
073182,147007,2322
073183,869022,7582
073184,303081,8513
073185,201666,3759
073186,87717,3236
073187,753683,7533
